Time,Time Code,Country Name,Country Code,GDP per capita growth (annual %),"GDP per capita, PPP (current international $)",CO2 emissions (metric tons per capita),CO2 emissions (kg per PPP $ of GDP),"Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Life expectancy at birth, female (years)",CO2 intensity (kg per kg of oil equivalent energy use),Coverage of social protection and labor programs (% of population),Adequacy of social protection and labor programs (% of total welfare of beneficiary households),CPIA social protection rating (1=low to 6=high),Adjusted savings: carbon dioxide damage (% of GNI),"Intentional homicides (per 100,000 people)","Internally displaced persons, total displaced by conflict and violence (number of people)",CPIA quality of public administration rating (1=low to 6=high),Proportion of people living below 50 percent of median income (%),Multidimensional poverty headcount ratio (% of total population),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (kt),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total greenhouse gas emissions (kt of CO2 equivalent)
2018,YR2018,European Union,EUU,1.886500489,44651.97999,6.403372385,0.143406236,81.028729,78.35146685,83.85312921,..,..,..,..,0.698718276,..,..,..,..,..,..,..,..,..,..,3529448.363
2018,YR2018,East Asia & Pacific,EAS,4.111252298,17427.70775,6.140481092,0.352340146,76.59417271,73.86432099,79.48364151,..,..,..,2.607142857,2.180097434,1,..,2.75,..,..,..,..,..,3.035714286,2.892857143,17817671.33
2018,YR2018,Caribbean small states,CSS,0.349478275,16645.40497,5.136175954,0.308564193,72.58368687,69.77336613,75.46946751,..,..,..,3.4,2.030093191,..,..,3.4,..,..,..,..,..,3.9,3.5,61640.144
2018,YR2018,Arab World,ARB,0.281823208,14463.36425,4.22212548,0.29191863,71.63301665,69.60939621,73.84237696,..,..,..,2.7,2.559420712,..,..,2.4,..,..,..,..,..,2.2,2.7,2804911.081
2018,YR2018,Africa Western and Central,AFW,0.269736033,4160.540965,0.478275316,0.114955079,57.18913927,56.27181247,58.11324772,..,..,..,2.975,1.130904591,..,4376500,2.9,..,..,..,..,..,2.9,3.3,812785.449
2018,YR2018,Africa Eastern and Southern,AFE,-0.075544826,3724.868177,0.90812663,0.243801012,63.36585795,60.90518123,65.82810209,..,..,..,2.916666667,2.370979582,..,..,2.805555556,..,..,..,..,..,2.5,3.111111111,1407683.274
2019,YR2019,Afghanistan,AFG,0.932833389,2167.704111,0.160850161,0.074203006,63.565,60.619,66.677,..,..,..,2.5,1.290995272,7.180397166,2993000,2.5,..,..,..,..,..,2,2.5,28636.5
2019,YR2019,Albania,ALB,2.523893723,14407.46075,1.691968057,0.117436937,79.282,77.168,81.666,..,..,..,..,1.295782604,2.26174791,..,..,8.6,46.2,..,..,..,..,..,9008.165
2019,YR2019,Algeria,DZA,-0.840856658,12118.0045,4.010025157,0.330914645,76.474,75.238,77.76,..,..,..,..,4.167492965,1.215303879,..,..,..,..,..,..,..,..,..,282008.2
2019,YR2019,Angola,AGO,-4.014917079,6881.076241,0.779292238,0.113251505,62.448,59.977,64.922,..,..,..,..,1.630692314,..,..,..,..,..,..,..,..,..,..,79678.73
2019,YR2019,Argentina,ARG,-2.969562499,23003.27718,3.740545568,0.162609246,77.284,73.857,80.681,..,51.32391433,40.05453005,..,1.5935535,5.155823421,..,..,21.2,..,..,..,..,..,..,369051.9
2019,YR2019,Armenia,ARM,8.2086495,14921.81932,2.187334477,0.146586313,75.439,70.403,79.856,..,..,..,..,1.823364188,2.588100446,..,..,7.3,..,..,..,..,..,..,9963.242
2019,YR2019,Aruba,ABW,0.181215792,42501.64155,..,..,76.248,73.286,79.01,..,..,..,..,1.759103616,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Australia,AUS,0.665151145,51909.0151,15.25348421,0.293850388,82.9,80.9,85,..,..,..,..,1.171288629,0.887322994,..,..,..,..,..,..,..,..,..,585981.2
2019,YR2019,Austria,AUT,1.066969706,59756.68655,7.29356796,0.122054424,81.89512195,79.7,84.2,..,..,..,..,0.595751007,0.867123025,..,..,10.5,16.9,..,..,..,..,..,76917.89
2019,YR2019,Azerbaijan,AZE,1.635850481,15051.56128,3.542198479,0.235337611,73.102,70.23,75.832,..,..,..,..,3.126306959,1.641786917,651000,..,..,..,..,..,..,..,..,54803.1
2019,YR2019,Bahrain,BHR,1.698724144,51869.45545,22.25737324,0.429103661,80.019,78.98,81.319,..,..,..,..,3.726942782,0.267703841,..,..,..,..,..,..,..,..,..,54408.02
2019,YR2019,Bangladesh,BGD,6.687662727,5697.949218,0.548203064,0.096210591,72.806,70.713,75.09,..,..,..,3,1.012040235,..,427000,2.5,..,..,..,..,..,2.5,3,215942.7
2019,YR2019,Belarus,BLR,1.604818192,20092.88037,6.122471511,0.304708504,74.22682927,69.3,79.4,..,71.87002031,53.37402331,..,3.760379526,2.325828763,..,..,5.5,..,..,..,..,..,..,86834.95
2019,YR2019,Belgium,BEL,1.689776474,55753.84945,8.095453208,0.145199897,81.99512195,79.8,84.3,..,..,..,..,0.701062091,..,..,..,8.6,19.5,..,..,..,..,..,108064.9
2019,YR2019,Bhutan,BTN,5.016153346,12295.18374,1.373102667,0.111678093,71.391,69.813,73.236,..,..,..,3,1.856714561,1.042400962,..,4,..,..,..,..,..,4.5,4,1675.716
2019,YR2019,Bolivia,BOL,0.737697291,8888.701149,1.896926422,0.21340873,67.841,65.37,70.475,..,77.98963843,39.01330834,..,2.274124039,4.219977313,31,..,17.8,..,..,..,..,..,..,60785.47
2019,YR2019,Bosnia and Herzegovina,BIH,4.037112875,15898.34818,6.268584237,0.394291543,77.241,75.208,79.22,..,..,..,..,4.2602803,1.249735361,99000,..,..,..,..,..,..,..,..,26230.78
2019,YR2019,Botswana,BWA,1.042060152,15756.04378,2.90134584,0.184141773,65.464,62.934,67.891,..,..,..,..,1.868834333,..,..,..,..,..,..,..,..,..,..,11003.76
2019,YR2019,Brazil,BRA,0.448280407,15304.9077,2.05067522,0.133988082,75.338,72.203,78.469,..,50.31266645,42.33058951,..,0.971501341,20.8104642,..,..,24.1,..,..,..,..,..,..,1057259
2019,YR2019,Brunei Darussalam,BRN,2.974226152,64016.75443,15.94848053,0.249129789,74.748,72.706,76.986,..,..,..,..,2.060983799,..,..,..,..,..,..,..,..,..,..,9296.374
2019,YR2019,Bulgaria,BGR,4.773056073,25170.216,5.611301763,0.222934192,75.11219512,71.6,78.8,..,..,..,..,2.38330631,1.176882289,..,..,15.1,32.5,..,..,..,..,..,51283.43
2019,YR2019,Burkina Faso,BFA,2.868728152,2199.116626,0.238826184,0.108600963,60.039,58.173,61.822,..,..,..,3,1.330342674,..,560000,3,..,..,..,..,..,3.5,4,32209.46
2019,YR2019,Burundi,BDI,-1.457193034,760.4533989,0.060693039,0.079811647,62.351,60.339,64.347,..,..,..,3,1.136283833,..,23000,2.5,..,..,..,..,..,1.5,3,4559.564
2019,YR2019,Cambodia,KHM,5.848619695,4652.708167,0.998127685,0.214526175,70.692,68.4,72.873,..,..,..,2.5,2.584871919,..,..,2.5,..,..,..,..,..,1.5,3,40061.12
2019,YR2019,Cameroon,CMR,0.643223201,3915.051508,0.365719312,0.093413665,61.584,60.186,62.996,..,..,..,3,0.990385191,..,969000,3,..,..,..,..,..,2.5,3.5,90124.86
2019,YR2019,Canada,CAN,0.426917853,49783.53283,15.43068671,0.309955639,82.22878049,80.18,84.38,..,..,..,..,1.375890222,1.836227459,..,..,..,..,..,..,..,..,..,736928.2
2019,YR2019,Central African Republic,CAF,0.833009811,898.1373028,0.046570342,0.051852141,55.025,53.048,57.106,..,..,..,2,0.410177883,..,592000,2.5,..,..,..,..,..,2.5,2.5,19725.46
2019,YR2019,Chad,TCD,-0.098958561,1627.920102,0.139376119,0.085616069,53.259,51.664,54.908,..,..,..,3,0.823557879,..,176000,2.5,..,..,..,..,..,2.5,3,81648.97
2019,YR2019,Channel Islands,CHI,..,..,..,..,81.39,79.266,83.499,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Chile,CHL,-1.018582829,25608.59602,4.798942829,0.18739578,80.326,77.894,82.711,..,..,..,..,1.389499299,3.944434318,..,..,..,..,..,..,..,..,..,113018.9
2019,YR2019,China,CHN,5.575316863,16652.0988,7.605937155,0.456755466,77.968,75.298,80.816,..,..,..,..,3.066229391,0.518966641,..,..,..,..,..,..,..,..,..,12705090
2019,YR2019,Colombia,COL,1.314952378,15872.30898,1.614729799,0.101732508,76.752,73.8,79.721,..,31.41672544,32.11423201,..,1.045607841,25.75347264,5576000,..,21.2,17.5,..,..,..,..,..,187338.9
2019,YR2019,Comoros,COM,-0.126909212,3429.531083,0.40481121,0.118036898,64.068,62.009,66.306,..,..,..,2,1.086836408,..,..,2,..,..,..,..,..,2.5,3,642.765
2019,YR2019,"Congo, Dem. Rep.",COD,1.11096628,1104.624423,0.03570138,0.032319926,60.276,58.335,62.243,..,..,..,2.5,0.267352396,..,5512000,3,..,..,..,..,..,2,3,55004.82
2019,YR2019,"Congo, Rep.",COG,-2.412582309,3851.010258,1.302683148,0.338270495,62.747,61.346,64.165,..,..,..,2.5,2.610236285,..,134000,3,..,..,..,..,..,2,2.5,19197.98
2019,YR2019,Costa Rica,CRI,1.535290566,22608.23216,1.620227781,0.07166539,79.427,77.002,81.953,..,73.56693649,33.22845033,..,0.554613849,11.07279992,..,..,19.1,20.71560109,..,..,..,..,..,15745.71
2019,YR2019,Cote d'Ivoire,CIV,3.576427771,5343.001606,0.41431796,0.077544046,59.319,58.162,60.59,..,..,..,3,0.77513125,..,303000,3,..,..,..,..,..,3.5,4,24857.53
2019,YR2019,Croatia,HRV,3.995700516,31588.1113,4.064519478,0.128672444,78.42439024,75.4,81.6,..,..,..,..,1.07995219,0.799079557,..,..,11.3,23.3,..,..,..,..,..,22257.68
2019,YR2019,Cuba,CUB,-0.062973104,..,2.289616838,..,77.611,75.244,80.075,..,..,..,..,1.037147756,4.418250503,..,..,..,..,..,..,..,..,..,41237.37
2019,YR2019,Curacao,CUW,-2.20875753,24657.76304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Cyprus,CYP,4.107459811,44038.86719,5.853669652,0.185198799,81.397,79.508,83.27,..,..,..,..,1.194720951,1.220666867,228000,..,7.7,22.3,..,..,..,..,..,8540.523
2019,YR2019,Czechia,CZE,2.624956267,44203.96731,9.022336292,0.204106935,79.22926829,76.4,82.2,..,..,..,..,1.654809121,0.920576896,..,..,4.7,12.5,..,..,..,..,..,116590.9
2019,YR2019,Denmark,DNK,1.130657494,60094.3935,5.107334831,0.084988541,81.45121951,79.5,83.5,..,..,..,..,0.339691269,1.138740325,..,..,5.9,16.5,..,..,..,..,..,43200.04
2019,YR2019,Djibouti,DJI,3.894529187,4969.34926,0.391082259,0.078698888,63.085,60.695,65.563,..,..,..,3,0.571856076,..,..,3.5,..,..,..,..,..,2.5,2.5,1379.019
2019,YR2019,Dominica,DMA,4.608870253,12918.56411,2.349218794,0.18184829,73.559,70.355,77.205,..,..,..,3,1.151425658,18.2001456,..,3.5,..,..,..,..,..,4,3.5,234.591
2019,YR2019,Dominican Republic,DOM,3.928931727,18937.96314,2.502627762,0.132148729,73.577,70.471,76.965,..,49.55643214,16.08896688,..,1.308328735,9.4285157,..,..,14.2,16.4,..,..,..,..,..,41315.43
2019,YR2019,Ecuador,ECU,-1.879688207,11870.9364,2.265560946,0.190849388,77.297,74.699,79.953,..,33.56042054,29.71809236,..,1.526860855,6.843967713,..,..,20.3,38.13,..,..,..,..,..,72528.4
2019,YR2019,"Egypt, Arab Rep.",EGY,3.680862242,11652.5738,2.361013423,0.202617333,71.358,69.049,73.711,..,..,..,..,3.481697953,..,3200,..,5.1,..,..,..,..,..,..,351774.9
2019,YR2019,El Salvador,SLV,2.374265927,9402.17161,1.241644994,0.132059384,72.559,68.009,76.776,..,85.49596588,31.18352139,..,1.245399732,38.18339398,..,..,14.6,32,..,..,..,..,..,12823.11
2019,YR2019,Estonia,EST,3.354972439,38961.59744,7.668562316,0.196823611,78.64634146,74.5,83,..,..,..,..,1.361206281,1.959249864,..,..,9.3,24.3,..,..,..,..,..,12873.96
2019,YR2019,Ethiopia,ETH,5.523810568,2273.734896,0.160876309,0.070754207,65.838,63.051,68.795,..,..,..,3.5,0.785435847,..,1414000,4,..,..,..,..,..,3,3.5,150963.1
2019,YR2019,Fiji,FJI,-0.524468964,13800.19987,1.777280571,0.128786582,67.893,66.126,69.728,..,..,..,..,1.321208823,..,..,..,9.6,..,..,..,..,..,..,2380.337
2019,YR2019,Finland,FIN,1.113269092,51810.26131,7.372275385,0.142293731,81.98292683,79.3,84.8,..,..,..,..,0.615142652,1.466982968,..,..,7.2,15.6,..,..,..,..,..,51478.64
2019,YR2019,France,FRA,1.495898988,50500.96076,4.459482334,0.088304901,82.82682927,79.9,85.9,..,..,..,..,0.439650146,1.169259043,..,..,11.6,17.9,..,..,..,..,..,414036
2019,YR2019,Gabon,GAB,1.56821092,15089.03985,2.338833192,0.155002122,66.603,64.581,68.865,..,..,..,..,1.380230074,..,..,..,..,..,..,..,..,..,..,13169.28
2019,YR2019,Georgia,GEO,5.162618817,15621.87366,2.718484496,0.174017826,73.47,68.493,78.429,..,..,..,..,2.469773993,2.042001315,301000,..,13.8,..,..,..,..,..,..,17598.6
2019,YR2019,Germany,DEU,0.828957962,57399.01117,7.911632757,0.137835698,81.29268293,79,83.7,..,..,..,..,0.667020226,0.749265098,..,..,10.7,17.4,..,..,..,..,..,749708.7
2019,YR2019,Ghana,GHA,4.30597775,5571.564866,0.635759648,0.114107915,64.74,62.686,66.825,..,..,..,3.5,1.247128334,1.81141662,230,3.5,..,..,..,..,..,3.5,4,37651.57
2019,YR2019,Gibraltar,GIB,..,..,..,..,82.363,80.374,84.288,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Greece,GRC,1.991722679,31138.77582,5.595890606,0.179708112,81.63902439,79.2,84.2,..,..,..,..,1.202851547,0.737656733,..,..,13.9,30,..,..,..,..,..,78502.91
2019,YR2019,Greenland,GRL,1.903879999,..,..,..,72.04365854,70.19,73.99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Guatemala,GTM,2.392073112,9037.688376,1.163151636,0.128700126,73.129,70.439,75.812,..,..,..,..,1.039301453,25.64546619,242000,..,..,..,..,..,..,..,..,35095.24
2019,YR2019,Guinea,GIN,2.970450896,2652.5568,0.307092838,0.115772389,59.72,58.544,60.817,..,..,..,2.5,1.260135093,..,..,3,..,..,..,..,..,2.5,4,28331
2019,YR2019,Haiti,HTI,-2.988518036,3232.49563,0.297241022,0.091954037,64.255,61.314,67.329,..,..,..,2,0.912581683,..,2100,2.5,..,..,..,..,..,2.5,2.5,10495.47
2019,YR2019,Honduras,HND,0.942197107,5850.582832,1.026184906,0.175398748,72.881,70.534,75.37,..,..,..,3.5,1.80397785,41.1092509,247000,3,25.1,..,..,..,..,2.5,3.5,22388.7
2019,YR2019,"Hong Kong SAR, China",HKG,-2.402442707,62103.42761,..,..,85.1804878,82.4,88.1,..,..,..,..,0.464225013,0.320165568,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Hungary,HUN,4.905257238,34541.22577,4.746866308,0.13742611,76.3195122,73.1,79.7,..,..,..,..,1.184583615,0.654946166,..,..,9.3,18.9,..,..,..,..,..,60586.46
2019,YR2019,Iceland,ISL,0.187989584,60077.14984,4.538180568,0.075539212,83.16341463,81.7,84.7,..,..,..,..,0.271481662,0.277181453,..,..,..,..,..,..,..,..,..,2851.035
2019,YR2019,India,IND,2.679716666,6887.538348,1.775923361,0.257845876,70.91,69.525,72.395,..,..,..,..,3.571828245,2.92666093,470000,..,..,..,..,..,..,..,..,3394872
2019,YR2019,Indonesia,IDN,4.039135657,12358.24225,2.299258412,0.186050602,70.518,68.481,72.597,..,44.5800271,4.274139852,..,2.329453945,..,40000,..,..,..,..,..,..,..,..,1002369
2019,YR2019,"Iran, Islamic Rep.",IRN,-3.72270715,14678.77788,7.278001592,0.495817952,76.103,73.379,79.055,..,..,..,..,9.032649669,..,..,..,15.4,..,..,..,..,..,..,893723.9
2019,YR2019,Iraq,IRQ,3.044174774,10733.99471,4.199800691,0.391261669,71.576,69.559,73.428,..,..,..,..,3.06206024,..,1555000,..,..,..,..,..,..,..,..,320817
2019,YR2019,Ireland,IRL,4.00871471,89671.31072,7.245325616,0.080798703,82.70243902,80.8,84.7,..,..,..,..,0.470021801,0.653592235,..,..,7.7,20.6,..,..,..,..,..,61475.62
2019,YR2019,Israel,ISR,2.186673573,40475.64194,6.919626684,0.1709578,82.80487805,81,84.7,..,..,..,..,0.638346067,1.53347159,..,..,..,..,..,..,..,..,..,87178.82
2019,YR2019,Italy,ITA,1.648503393,45799.39752,5.311292166,0.115968603,83.49756098,81.4,85.7,..,..,..,..,0.637794272,0.530739956,..,..,15,25.6,..,..,..,..,..,389003.8
2019,YR2019,Jamaica,JAM,0.822801591,10676.72547,2.983325236,0.279423241,71.767,69.668,73.874,..,..,..,..,2.223206123,47.62288927,..,..,..,..,..,..,..,..,..,9965.399
2019,YR2019,Japan,JPN,-0.100125011,42314.93768,8.540996423,0.201843531,84.35634146,81.41,87.45,..,..,..,..,0.828509587,0.253593885,..,..,..,..,..,..,..,..,..,1166510
2019,YR2019,Jordan,JOR,-0.347869809,9954.268404,2.301918844,0.231249425,76.044,73.894,78.506,..,..,..,..,2.231893218,1.140327219,..,..,..,..,..,..,..,..,..,36568.12
2019,YR2019,Kazakhstan,KAZ,3.16101154,27463.97155,11.45682437,0.417158325,73.18,68.82,77.3,..,..,..,..,5.440880933,..,..,..,..,..,..,..,..,..,..,274666.4
2019,YR2019,Kenya,KEN,3.05495785,4795.403612,0.437312383,0.091194072,62.943,60.678,65.275,..,..,..,3.5,0.919823214,3.093140627,162000,3.5,..,..,..,..,..,3,3.5,81012.89
2019,YR2019,"Korea, Dem. People's Rep.",PRK,..,..,2.175944104,..,73.198,70.625,75.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79342.53
2019,YR2019,"Korea, Rep.",KOR,1.8889146,43410.3022,11.79929683,0.271808677,83.22682927,80.3,86.3,..,..,..,..,1.495330284,0.573316689,..,..,..,..,..,..,..,..,..,698457.7
2019,YR2019,Kosovo,XKX,5.237433159,11796.15331,..,..,79.022,76.688,81.326,..,..,..,3.5,4.345180191,1.422762661,16000,3,..,..,..,..,..,3,3.5,..
2019,YR2019,Kuwait,KWT,-3.326745707,49311.69846,20.86154331,0.42305465,79.685,78.249,82.266,..,..,..,..,2.445860476,0.360271145,..,..,..,..,..,..,..,..,..,136691.9
2019,YR2019,Kyrgyz Republic,KGZ,2.439335207,5480.293907,1.55613209,0.283950481,71.6,67.6,75.8,..,..,..,3.5,5.064784957,2.19768196,..,3,3.8,..,..,..,..,3,3,16907.28
2019,YR2019,Lao PDR,LAO,3.892447903,8170.958382,2.594254368,0.31749695,68.138,66.155,70.234,..,..,..,2.5,4.321300613,..,..,2.5,..,..,..,..,..,2.5,3.5,29276.2
2019,YR2019,Latvia,LVA,3.285293261,32894.0684,3.95501776,0.120234983,75.38780488,70.9,80.1,..,..,..,..,0.912078611,3.391501055,..,..,11.9,27.3,..,..,..,..,..,11704.76
2019,YR2019,Lebanon,LBN,-4.44462787,17896.94322,4.833439901,0.270070695,79.236,77.251,81.043,..,..,..,..,2.254449506,3.14775066,7000,..,..,..,..,..,..,..,..,35209.91
2019,YR2019,Lesotho,LSO,-0.327910895,2640.02831,0.345868405,0.131009354,54.173,51.406,57.053,..,..,..,3,1.130952757,..,..,2.5,..,..,..,..,..,3,3.5,2526.989
2019,YR2019,Liberia,LBR,-4.343455886,1517.072239,0.237097589,0.156286288,61.104,59.892,62.298,..,..,..,3,1.622447953,..,..,2.5,..,..,..,..,..,2.5,3,2222.422
2019,YR2019,Libya,LBY,-12.42986729,23486.54486,8.645903358,0.368121552,72.463,69.496,75.766,..,..,..,..,3.307012565,..,451000,..,..,..,..,..,..,..,..,126685.1
2019,YR2019,Liechtenstein,LIE,..,..,3.856348423,..,84.16097561,82.6,85.8,..,..,..,..,0.097574863,2.598617535,..,..,..,..,..,..,..,..,..,163.571
2019,YR2019,Lithuania,LTU,4.902417213,39911.46361,4.198183554,0.105187412,76.28292683,71.6,81.2,..,..,..,..,0.905173065,3.299307181,..,..,12.1,26.3,..,..,..,..,..,18934.41
2019,YR2019,Luxembourg,LUX,0.331126121,120175.3259,15.3051366,0.127356731,82.63902439,80.2,85.2,..,..,..,..,0.823163298,0.645189387,..,..,12.8,20.6,..,..,..,..,..,10481.21
2019,YR2019,"Macao SAR, China",MAC,-4.371936736,128005.7819,..,..,84.978,82.344,87.573,..,..,..,..,0.214525307,0.301362535,..,..,..,..,..,..,..,..,..,..
2019,YR2019,North Macedonia,MKD,3.886552146,18007.24891,3.997989112,0.222021095,76.60243902,74.7,78.6,..,..,..,..,2.814756092,1.135194043,140,..,18.4,39.9,..,..,..,..,..,11249.51
2019,YR2019,Madagascar,MDG,1.807532126,1652.385832,0.149654958,0.090569015,65.882,63.662,68.21,..,..,..,3,1.234244261,..,3000,2.5,..,..,..,..,..,2.5,3,29584.6
2019,YR2019,Malawi,MWI,2.656769068,1581.75721,0.077048499,0.048710699,64.119,60.402,67.968,..,..,..,3.5,0.545393527,..,150,2.5,11.1,..,..,..,..,2.5,3.5,10950.78
2019,YR2019,Malaysia,MYS,3.124898885,28842.38839,7.720593391,0.26768218,75.76,73.465,78.306,..,..,..,..,2.904075555,0.945006145,..,..,..,..,..,..,..,..,..,313023.6
2019,YR2019,Maldives,MDV,3.966321169,21442.73873,4.1814996,0.19500772,80.116,79.323,81.162,..,..,..,3.5,1.703975791,0.594638737,..,3,7.5,..,..,..,..,3,4,2600.529
2019,YR2019,Mali,MLI,1.531457069,2312.700701,0.283642716,0.122645665,59.664,58.523,60.841,..,..,..,3,1.433487273,..,208000,2.5,..,..,..,..,..,3,3.5,44154.68
2019,YR2019,Malta,MLT,1.834144745,48741.08128,3.290468236,0.067509135,82.85853659,81.2,84.6,..,..,..,..,0.464732839,0.992783457,..,..,9.6,20.1,..,..,..,..,..,2139.13
2019,YR2019,Mauritania,MRT,2.579174767,5738.00988,0.900829385,0.156993349,65.687,63.777,67.651,..,..,..,3,2.021063703,1.094928349,..,3,..,..,..,..,..,3,3,14289.63
2019,YR2019,Mauritius,MUS,2.858298051,24681.05184,3.297514203,0.133605092,74.23585366,71.07,77.56,..,..,..,..,1.151121958,2.082884934,..,..,..,..,..,..,..,..,..,6851.641
2019,YR2019,Mexico,MEX,-1.053918176,20224.29089,3.591677523,0.17759226,74.202,70.931,77.574,..,..,..,..,1.487059179,29.30879721,345000,..,..,..,..,..,..,..,..,653873
2019,YR2019,Moldova,MDA,5.356014391,13580.11657,3.325320994,0.244866896,70.935,66.378,75.617,..,..,..,3.5,2.86856742,3.891312115,..,3,4.5,..,..,..,..,2.5,4,13387.47
2019,YR2019,Monaco,MCO,6.891232044,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Mongolia,MNG,3.366368425,12983.80399,7.1383139,0.549786019,71.822,67.254,76.645,..,..,..,3.5,7.446120316,6.341978998,..,3.5,..,..,..,..,..,3,3.5,56052.14
2019,YR2019,Montenegro,MNE,4.096236943,23792.47834,4.181644556,0.175754896,76.68292683,74,79.5,..,..,..,..,1.891842914,3.648500308,..,..,..,30.5,..,..,..,..,..,3830.227
2019,YR2019,Morocco,MAR,1.802657182,8564.418945,1.968879371,0.2264913,74.27,72.245,76.448,..,..,..,..,2.295571303,1.727063029,..,..,..,..,..,..,..,..,..,93084.13
2019,YR2019,Mozambique,MOZ,-0.596554736,1339.42552,0.247480692,0.184766296,61.166,58.312,63.92,..,..,..,3,2.023634274,..,110000,3,..,..,..,..,..,2.5,3.5,35399.87
2019,YR2019,Myanmar,MMR,5.99733705,5033.365324,0.692270989,0.137536408,66.61,63.572,69.799,..,..,..,2,2.25550437,2.863864873,457000,2.5,..,..,..,..,..,2.5,2.5,133250.9
2019,YR2019,Namibia,NAM,-2.499398207,10432.02821,1.723176727,0.165181372,63.075,59.426,66.637,..,..,..,..,1.406609415,13.03826526,..,..,..,..,..,..,..,..,..,10658.87
2019,YR2019,Nepal,NPL,5.451916541,4087.611166,0.466425106,0.114107014,69.558,67.755,71.351,..,..,..,3,1.587954894,2.285615548,..,2.5,..,17.4,..,..,..,3,3.5,44215.16
2019,YR2019,Netherlands,NLD,1.289889121,60208.42217,8.437132492,0.140132098,82.11219512,80.6,83.7,..,..,..,..,0.66925258,0.627762244,..,..,8.7,16.5,..,..,..,..,..,172231.2
2019,YR2019,New Caledonia,NCL,..,..,..,..,80.41970732,76.808,84.212,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,New Zealand,NZL,0.57930066,45926.13915,6.830153438,0.148720392,82.05609756,80.3,83.9,..,..,..,..,0.666270163,2.601313078,..,..,..,..,..,..,..,..,..,83201
2019,YR2019,Nicaragua,NIC,-5.103263235,5574.739132,0.785738253,0.140946192,74.054,71.066,77.001,..,..,..,3.5,1.761561318,7.728179373,..,3,..,..,..,..,..,2.5,3,18798.7
2019,YR2019,Niger,NER,2.026402986,1268.827795,0.091665485,0.072244229,62.897,61.868,63.939,..,..,..,3,0.650442434,..,195000,3,..,..,..,..,..,3,3.5,42717.13
2019,YR2019,Nigeria,NGA,-0.263456378,5290.614333,0.567021903,0.107175059,52.91,52.651,53.165,..,..,..,4,1.0845551,21.74078874,2583000,2.5,..,..,..,..,..,3,3.5,308179.8
2019,YR2019,Norway,NOR,0.067992626,69266.12565,6.72159668,0.097040171,82.95853659,81.3,84.7,..,..,..,..,0.35120766,0.523532946,..,..,8.3,16.1,..,..,..,..,..,45902.35
2019,YR2019,Oman,OMN,-1.163316683,35241.22234,16.51762592,0.468701845,78.002,76.543,79.947,..,..,..,..,3.773652719,0.499699311,..,..,..,..,..,..,..,..,..,100259.4
2019,YR2019,Pakistan,PAK,0.862674222,5375.218711,0.853455151,0.158775893,66.756,64.595,69.096,..,..,..,3.5,2.464716721,3.651251851,106000,3,..,..,..,..,..,3,3,432496.1
2019,YR2019,Palau,PLW,0.104575693,18348.51234,14.04889484,0.765669422,..,..,..,..,..,..,..,3.435487518,..,..,..,..,..,..,..,..,..,..,287.004
2019,YR2019,Panama,PAN,1.342886534,32874.89103,3.15277002,0.095902068,77.81,74.789,80.954,..,76.6102648,16.73969551,..,0.868118464,11.34072938,..,..,22.8,..,..,..,..,..,..,20878.79
2019,YR2019,Papua New Guinea,PNG,2.145463386,4114.483535,0.79455186,0.193110959,65.474,62.963,68.671,..,..,..,2.5,1.303837408,..,14000,2.5,..,..,..,..,..,2.5,2,22413.8
2019,YR2019,Paraguay,PRY,-1.724202051,14184.11579,1.257835727,0.088679178,73.621,70.961,76.441,..,69.08777683,26.12084151,..,0.90964991,8.483885938,..,..,18.6,26.75,..,..,..,..,..,49553.18
2019,YR2019,Peru,PER,0.306641969,13272.65083,1.728759796,0.130249776,76.156,73.904,78.497,..,66.86672761,19.50295492,..,1.05159283,7.265834382,60000,..,18.6,..,..,..,..,..,..,100729.5
2019,YR2019,Philippines,PHL,4.376525552,9100.385478,1.317426534,0.144766014,71.865,69.986,73.742,..,..,..,..,1.430476372,4.315967818,182000,..,..,..,..,..,..,..,..,234283.3
